ANIO_ESTAD,ENT_REGIS,MES_ENTREV,DIA_ENTREV,SEXO,EDAD,ENT_RESID,MUN_RESID,PAIS_RESID,NACIONALID,PAIS_EXTRA,ESCOLARIDA,COND_ESCOL,OCUPACION,LENGUA_1,LENGUA_2,LENGUA_3,ESTIM_FAM,PRIM_VISIT,VISIT_ANIO,ANIOS_VISI,VIS_OTROS,VISO_CUANT,MEDIO_1,MEDIO_2,PLAN_VISIT,MV_ACOMP,MV_CULTURA,MV_APREND,MV_ESCOLAR,MV_LABORAL,MV_CONOCER,MV_ENTRETE,MV_EDIFICI,MV_TALLER,MV_OTRO,MEDIO_TRAN,TIEMPO_TRA,TIPO_ENTRA,PAV_NADIE,PAV_FAMILI,PAV_PAREJA,PAV_AMIGO,PAV_COMPA,PAV_ESCOLA,PAV_TURIST,PAV_OTRO,TAM_GRUPO,MENORES_12,SU_SALAS,SU_TIENDA,SU_VISGUIA,SU_AUDIOG,SU_TALLER,SU_ACADEM,SU_ACULTUR,SU_BIBLIOT,SU_ARCHIVO,SU_SILLA,SU_OTRO,OPIN_EXPOS,NIV_APREND,DUR_VIS_H,DUR_VIS_M,REPETIR_VI,RECOMIE_VI,EVAL_GRAL,M_NOVIS_1,M_NOVIS_2,M_NOVIS_3
2023,02,7,2,1,49,02,004,000,1,000,10,1,99,1,2,,1,2,01,00,1,05,10,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,10,2,30,1,13,10,05,,
2023,02,7,2,2,26,02,004,000,1,000,9,1,99,1,2,,1,2,02,00,1,01,03,,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,08,3,0,1,11,8,09,,
2023,02,7,2,1,21,02,004,000,1,000,9,2,99,1,2,,1,2,01,00,1,02,01,,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,2,0,1,13,8,01,,
2023,02,7,2,2,28,02,004,000,1,000,9,1,98,1,,,1,2,04,00,1,02,01,10,1,0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,002,000,1,0,1,0,0,0,0,0,0,0,0,2,07,2,0,1,12,7,08,,
2023,02,7,2,2,35,02,004,000,1,000,9,1,98,1,2,,2,1,,,2,,02,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,2,09,3,0,1,12,9,01,,
2023,02,7,1,1,17,25,012,000,1,000,7,1,11,1,,,1,2,99,,2,,03,,1,0,0,1,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,14,10,01,,
2023,02,7,1,2,49,02,005,000,1,000,9,1,2,1,2,,1,2,99,,1,02,02,,1,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,0,1,0,0,0,0,002,000,1,1,0,0,0,0,1,0,0,0,0,1,10,2,30,1,12,10,08,,
2023,02,7,2,2,16,08,999,000,1,000,7,2,11,1,2,,1,1,,,2,,03,10,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,005,000,1,1,0,0,1,0,0,0,0,0,0,1,10,0,30,1,13,10,07,,
2023,02,7,2,1,71,08,999,000,1,000,8,1,11,1,,,2,1,,,2,,03,,1,0,0,1,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,10,1,0,1,15,10,02,,
2023,02,7,1,2,32,02,004,000,1,000,4,1,4,1,,,1,1,,,1,01,03,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,12,10,05,,
2023,02,7,1,2,48,25,006,000,1,000,8,1,2,1,2,,1,2,00,05,2,,03,,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,13,9,09,,
2023,02,7,1,2,24,02,002,000,1,000,7,1,11,1,2,,1,2,01,00,1,01,09,,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,09,0,30,1,14,8,07,,
2023,02,7,1,1,30,19,039,000,1,000,10,2,11,1,2,,1,1,,,1,05,03,,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,04,,
2023,02,7,2,2,19,02,004,000,1,000,5,1,11,1,,,1,1,,,2,,06,10,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,2,09,3,50,1,15,10,02,07,05
2023,02,7,2,2,42,02,004,000,1,000,4,1,98,1,,,2,1,,,1,01,10,,1,1,0,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,002,000,1,1,0,0,1,0,0,0,0,0,0,1,10,2,0,1,12,10,07,08,09
2023,02,7,1,2,18,02,004,000,1,000,7,2,11,1,2,,1,1,,,1,02,09,,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,006,002,1,0,0,0,1,0,0,0,0,0,0,1,10,2,0,1,12,9,07,09,
2023,02,7,1,1,32,02,004,000,1,000,9,1,98,1,2,,2,1,,,2,,02,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,2,09,2,0,1,12,9,01,02,
2023,02,7,2,1,31,09,999,000,1,000,9,1,2,1,2,,1,1,,,1,07,10,,2,1,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,11,10,07,06,
2023,02,10,1,2,36,02,004,000,1,000,8,1,2,1,2,,1,2,02,00,1,02,02,,2,0,0,1,0,0,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,0,005,001,1,1,0,0,0,0,0,0,0,0,0,1,09,0,40,1,14,10,01,04,
2023,02,10,1,2,58,02,004,000,1,000,7,1,11,1,2,,1,2,03,00,1,01,02,,2,0,1,1,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,001,1,1,0,0,0,0,0,0,0,0,0,1,09,0,45,1,12,10,08,04,02
2023,02,10,2,2,25,02,004,000,1,000,9,1,2,1,,,2,2,08,00,2,,01,,2,1,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,004,001,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,09,,
2023,02,10,2,1,38,25,006,000,1,000,7,1,8,1,,,1,1,,,1,01,06,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,002,002,1,0,0,0,0,0,0,0,0,0,0,2,08,2,0,1,11,8,09,,
2023,02,10,2,1,30,02,004,000,1,000,3,1,98,1,,,1,1,,,2,,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,005,004,1,0,0,0,0,0,0,0,0,0,0,2,10,1,30,1,16,10,01,02,09
2023,02,10,2,1,36,14,093,000,1,000,9,1,98,1,2,,1,1,,,1,01,11,,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,004,001,1,0,1,0,1,0,0,0,0,0,0,2,10,6,0,1,15,8,08,09,06
2023,02,10,1,2,20,09,999,000,1,000,7,1,99,1,,,1,1,,,1,02,06,,2,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,6,,1,0,1,11,8,01,03,07
2023,02,7,2,1,20,02,004,000,1,000,9,2,11,1,,,2,2,01,00,1,01,10,,1,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,2,09,2,0,1,12,9,09,01,
2023,02,7,1,2,22,02,004,000,1,000,9,2,11,1,,,1,2,01,00,2,,01,03,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,1,0,0,0,0,0,0,2,08,2,0,1,12,8,09,,
2023,02,7,2,2,45,02,004,000,1,000,4,1,98,1,,,2,1,,,1,03,03,,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,005,000,1,0,1,0,0,0,0,0,0,0,0,6,,1,40,2,12,6,08,,
2023,02,7,2,2,30,02,004,000,1,000,7,2,8,1,,,2,1,,,2,,02,,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,004,000,1,0,1,0,0,0,0,0,0,0,0,6,,1,20,2,11,9,01,,
2023,02,7,2,2,21,02,004,000,1,000,9,2,11,1,2,,2,2,00,08,1,03,02,,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,004,001,1,0,0,0,0,0,0,0,0,0,0,1,10,3,0,1,14,10,01,02,
2023,02,7,2,2,22,02,004,000,1,000,9,2,11,1,,,1,2,00,02,1,04,10,,1,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,5,08,2,30,1,12,8,05,08,
2023,02,7,2,2,32,02,004,000,1,000,10,1,11,1,,,1,2,01,00,1,99,03,10,1,1,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,001,000,1,0,0,0,1,0,1,0,0,0,0,2,07,1,30,1,11,9,07,08,
2023,02,7,2,1,48,02,004,000,1,000,9,2,11,1,,,1,1,,,2,,03,10,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,2,10,1,20,1,12,10,03,,
2023,02,7,2,1,40,02,004,000,1,000,7,1,98,1,,,2,1,,,1,01,02,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,002,002,1,0,0,0,0,0,0,0,0,0,0,2,09,2,30,1,14,9,01,04,
2023,02,7,2,1,51,02,004,000,1,000,7,1,98,1,,,2,1,,,2,,02,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,003,1,0,0,0,0,0,0,0,0,0,0,1,10,4,30,1,13,10,01,,
2023,02,7,2,1,16,02,004,000,1,000,7,2,98,1,2,,2,2,03,00,2,,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,2,09,3,0,1,11,7,01,02,09
2023,02,7,2,2,25,02,004,000,1,000,4,2,98,1,2,,2,1,,,1,03,03,,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,005,003,1,0,0,0,0,0,0,0,0,0,0,2,08,3,10,1,12,9,07,09,
2023,02,7,1,1,37,32,999,000,1,000,9,1,2,1,,,2,1,,,1,08,03,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,30,1,13,10,05,,
2023,02,7,1,2,60,21,216,000,1,000,3,1,11,1,,,2,1,,,2,,03,,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,01,2,0,1,11,10,02,01,
2023,02,7,1,2,46,26,999,000,1,000,9,1,2,1,,,1,2,00,05,2,,03,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,05,07,
2023,02,7,1,2,65,26,999,000,1,000,9,2,5,2,,,2,2,98,,2,,03,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,001,0,0,0,0,0,0,0,0,0,0,1,1,10,0,30,1,13,10,04,,
2023,02,10,1,1,33,02,004,000,1,000,7,2,11,1,,,1,2,01,00,2,,02,,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,30,1,12,10,09,,
2023,02,10,1,2,27,12,001,000,1,000,7,1,1,1,,,1,2,03,00,2,,06,,1,1,0,0,0,0,1,1,0,0,0,4,2,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,25,1,13,10,03,04,
2023,02,10,1,2,31,02,004,000,1,000,8,1,4,1,,,2,2,03,00,1,01,02,,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,003,001,1,1,0,0,0,0,0,0,0,0,0,2,09,1,15,1,11,8,03,02,08
2023,02,10,2,2,27,02,004,000,1,000,8,1,4,1,,,1,2,01,00,2,,02,,1,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,35,1,12,8,02,06,
2023,02,7,1,1,65,33,000,221,2,221,9,1,4,1,2,,1,1,,,1,03,10,,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,45,1,12,10,02,,
2023,02,7,1,2,43,02,004,000,1,000,7,1,98,1,,,2,1,,,2,,10,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,002,002,1,0,0,0,0,0,0,0,0,0,0,2,08,3,0,1,12,8,01,02,
2023,02,7,1,1,39,02,004,000,1,000,9,1,98,1,,,1,1,,,2,,02,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,5,08,3,0,1,12,9,01,,
2023,02,7,1,2,17,02,004,000,2,221,7,2,11,1,2,,2,1,,,2,,03,06,2,1,1,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,30,1,12,10,01,09,
2023,02,7,1,2,40,02,001,000,1,000,7,1,98,1,,,2,1,,,1,01,06,,1,1,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,2,08,2,30,1,12,10,02,,
2023,02,7,2,2,17,02,004,000,1,000,7,2,98,1,,,2,1,,,1,03,06,,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,5,08,3,0,1,12,9,05,06,
2023,02,7,1,2,20,02,004,000,1,000,9,2,98,1,2,,1,2,02,00,2,,01,06,2,0,0,0,1,0,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,2,08,2,40,1,12,8,09,08,
2023,02,7,1,2,22,02,004,000,1,000,9,2,98,1,2,,1,2,02,00,2,,04,,1,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,4,0,1,11,10,09,,
2023,02,10,1,2,24,25,006,000,1,000,7,1,11,1,,,2,1,,,2,,01,,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,001,001,1,1,0,0,0,0,0,0,0,0,0,2,08,2,0,1,14,9,07,,
2023,02,10,1,2,39,02,004,000,1,000,9,2,11,1,,,1,1,,,2,,02,,1,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,0,0,010,000,0,0,0,0,0,0,0,0,0,0,1,5,08,3,0,1,14,8,07,09,
2023,02,10,1,2,40,02,004,000,1,000,9,1,3,1,,,2,1,,,2,,10,,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,002,002,1,1,0,0,1,0,0,0,0,0,0,1,10,2,30,1,12,10,08,,
2023,02,10,1,1,32,02,004,000,1,000,10,1,2,1,2,,1,2,01,00,1,02,02,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,001,001,1,1,0,0,1,0,1,0,0,0,0,2,10,2,20,1,14,9,02,07,09
2023,02,7,1,2,62,02,004,000,1,000,5,1,11,1,,,1,2,01,00,2,,03,,2,1,1,0,0,0,0,1,0,0,0,2,3,1,0,1,0,0,0,0,0,0,009,004,1,0,0,0,0,0,0,0,0,0,0,1,10,3,20,1,12,10,09,,
2023,02,7,2,1,25,02,004,000,1,000,5,1,98,1,2,,2,1,,,1,02,10,,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,1,10,3,30,1,14,10,01,04,
2023,02,7,2,1,35,02,004,000,1,000,7,2,98,1,,,2,1,,,2,,10,,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,004,000,1,0,1,0,0,0,0,0,0,0,0,6,,2,0,2,25,7,01,,
2023,02,7,2,1,18,02,004,000,1,000,7,1,98,1,2,,2,1,,,1,07,10,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,5,07,2,10,2,21,7,07,09,
2023,02,7,2,2,22,02,004,000,1,000,7,2,98,1,,,1,1,,,1,03,03,06,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,005,002,1,0,1,0,0,0,0,0,0,0,0,2,09,5,0,1,13,9,02,09,
2023,02,7,1,2,20,02,004,000,1,000,7,2,98,1,,,1,2,01,00,2,,10,,2,1,1,1,0,0,0,0,0,0,0,2,3,1,0,1,1,0,0,0,0,0,002,000,1,0,0,0,1,0,0,0,0,0,0,1,10,2,0,1,11,9,05,07,
2023,02,7,1,2,25,02,004,000,1,000,9,1,11,1,2,,1,2,02,00,1,01,06,10,1,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,001,000,1,1,1,0,0,0,0,0,0,0,0,1,10,1,50,1,12,9,04,05,09
2023,02,7,1,1,30,02,004,000,1,000,7,1,99,1,,,1,1,,,2,,03,,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,2,30,1,11,8,01,09,
2023,02,7,2,2,20,02,004,000,1,000,8,1,98,1,,,1,2,01,00,2,,03,,1,1,1,1,0,0,0,0,0,0,0,4,9,1,0,0,1,1,0,0,0,0,005,003,1,1,0,0,1,0,0,0,0,0,0,1,08,1,0,1,12,10,03,04,
2023,02,7,2,1,62,02,004,000,1,000,6,1,98,1,,,2,2,01,00,2,,03,,2,1,1,0,0,0,0,0,0,0,0,5,9,1,0,1,0,0,0,0,0,0,003,000,1,1,0,0,0,0,0,0,0,0,0,1,10,3,0,1,15,9,03,,
2023,02,7,2,1,16,02,004,000,1,000,7,2,11,1,,,2,2,01,00,2,,02,,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,1,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,2,09,2,15,1,11,10,01,,
2023,02,7,2,1,30,02,004,000,1,000,9,1,98,1,,,2,1,,,2,,02,,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,2,08,2,0,1,14,9,02,04,
2023,02,7,2,1,19,02,004,000,1,000,7,1,98,1,2,,1,1,,,2,,03,,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,1,0,0,0,0,0,004,002,1,0,0,0,1,0,0,0,0,0,0,2,10,2,0,1,11,9,02,09,
2023,02,7,2,2,38,02,004,000,2,221,9,1,98,1,2,,1,1,,,2,,06,,1,1,0,1,0,0,0,0,0,0,0,1,9,1,0,0,1,1,0,0,0,0,008,002,1,0,0,0,0,0,0,0,0,0,0,2,09,2,15,1,14,7,09,,
2023,02,7,2,1,29,02,004,000,1,000,9,1,98,1,2,,1,2,00,03,2,,01,02,1,1,0,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,2,09,3,30,1,14,9,01,,
2023,02,7,2,1,33,02,004,000,1,000,9,1,98,1,2,,2,1,,,2,,02,,2,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,004,003,1,0,0,0,0,0,0,0,0,0,0,2,09,2,0,1,14,10,01,,
2023,02,7,2,1,26,09,999,000,1,000,9,1,2,1,2,4,2,1,,,1,05,10,,2,1,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,40,1,12,10,01,02,
2023,02,7,2,1,32,09,999,000,1,000,10,1,2,1,,,2,1,,,1,06,10,,2,1,1,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,40,1,15,10,05,,
2023,02,7,2,2,58,21,999,000,1,000,9,1,2,1,2,,1,1,,,1,02,06,01,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,003,000,1,1,1,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,08,09,01
2023,02,7,2,2,54,21,999,000,1,000,10,1,2,1,2,,1,1,,,1,02,03,,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,003,000,1,1,0,0,0,0,0,0,0,0,0,1,09,1,0,1,15,10,04,01,02
2023,02,7,1,1,34,09,999,000,1,000,9,1,98,1,,,1,2,02,00,1,01,05,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,07,4,0,1,14,8,09,08,
2023,02,7,1,1,52,02,004,000,1,000,8,2,8,1,2,,2,2,01,00,1,01,02,,1,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,08,2,30,1,12,9,04,,
2023,02,7,1,2,24,02,004,000,1,000,9,2,11,1,,,1,2,01,00,1,02,06,10,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,006,000,1,0,0,0,0,0,0,0,0,0,0,2,08,2,30,1,12,8,01,,
2023,02,7,1,1,28,02,004,000,1,000,9,1,98,1,2,,1,1,,,2,,10,,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,999,999,1,0,0,0,0,0,0,0,0,0,0,1,10,3,0,1,13,10,04,06,
2023,02,7,2,1,32,02,004,000,1,000,6,2,98,1,,,2,2,02,00,2,,11,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,003,000,1,0,1,0,0,0,0,0,0,0,0,6,,98,0,1,25,7,02,,
2023,02,7,2,2,25,02,004,000,1,000,7,2,98,1,,,1,1,,,2,,02,,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,09,1,50,1,11,10,01,09,
2023,02,7,1,2,42,02,004,000,2,221,8,2,98,1,2,,2,1,,,2,,06,03,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,002,001,1,0,1,0,0,0,0,0,0,0,0,2,08,2,0,1,12,10,03,,
2023,02,7,1,1,18,02,004,000,1,000,8,1,98,1,2,,1,1,,,1,02,10,,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,007,005,1,0,0,0,0,0,0,0,0,0,0,2,08,1,30,1,13,8,01,02,03
2023,02,10,1,1,34,02,004,000,1,000,9,1,2,1,2,,1,2,04,00,1,01,02,,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,001,1,1,0,0,0,0,0,0,0,0,0,2,07,0,40,1,12,10,06,05,
2023,02,10,1,1,30,02,004,000,1,000,10,1,2,1,2,,1,2,00,03,1,04,02,,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,006,000,1,0,1,0,0,1,1,0,1,0,0,1,10,4,0,1,13,10,07,09,
2023,02,10,1,2,56,28,999,000,1,000,9,2,9,1,,,1,1,,,2,,03,,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,1,08,2,0,1,15,8,07,,
2023,02,10,2,2,50,14,039,000,1,000,8,1,4,1,,,2,2,08,00,1,02,02,,2,1,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,004,001,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,09,,
2023,02,10,1,1,23,02,004,000,1,000,9,1,2,1,,,1,1,,,1,01,03,,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,003,002,1,1,0,0,1,0,1,0,0,0,0,1,10,2,0,1,14,10,07,09,
2023,02,10,1,1,34,02,004,000,1,000,7,1,2,1,,,1,2,02,00,1,01,02,,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,003,001,1,0,0,0,0,0,1,0,0,0,0,1,10,2,35,1,12,10,07,,
2023,02,10,1,2,32,02,004,000,1,000,9,1,1,1,2,,1,2,01,00,1,04,02,,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,005,003,1,1,0,1,0,0,1,0,0,0,0,2,10,3,10,1,14,10,08,,
2023,02,10,1,1,34,02,004,000,1,000,7,2,9,1,,,2,1,,,1,03,10,,2,1,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,002,002,1,0,0,0,0,0,1,0,0,0,0,2,10,2,32,1,12,10,07,08,
2023,02,7,1,1,20,02,004,000,1,000,9,2,98,1,,,1,1,,,1,01,03,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,004,000,1,1,0,0,0,0,0,0,0,0,0,2,09,2,15,1,14,10,07,09,
2023,02,7,1,2,28,02,004,000,1,000,4,1,98,1,,,2,2,01,00,2,,03,,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,1,0,0,0,0,0,0,1,10,2,19,1,15,10,04,05,09
2023,02,7,1,2,16,02,004,000,1,000,7,2,99,1,,,2,1,,,1,01,06,03,1,1,0,1,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,005,004,1,0,0,0,0,0,0,0,0,0,0,2,08,3,0,1,13,10,02,,
2023,02,7,2,1,28,02,004,000,1,000,7,2,99,1,,,1,2,01,00,1,01,06,03,1,1,1,1,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,006,000,0,1,0,0,0,0,0,0,0,0,0,2,08,1,0,1,12,9,01,04,09
2023,02,10,1,2,32,02,004,000,1,000,7,2,4,1,,,2,1,,,1,01,03,10,1,0,0,0,0,0,1,1,0,0,0,1,3,1,0,1,0,0,0,0,0,0,002,002,1,0,0,1,0,0,1,0,0,0,0,1,10,1,50,1,12,10,02,,
